tsne_1,tsne_2,class
-77.6097,34.737465,e
-82.574974,33.76708,e
-2.5816126,70.06252,e
-40.93591,7.195083,e
-3.1889486,77.17475,e
-71.57792,4.8932667,e
-6.242348,37.509033,e
13.239022,0.23438293,p
-59.072506,-14.906156,e
-27.04269,65.77824,e
-15.797508,-36.821873,e
-37.901676,9.492462,e
-11.330524,67.22848,e
-52.337624,62.914825,e
-24.614208,51.842766,e
-55.863316,38.31959,e
-56.93428,12.088775,e
-28.986088,49.709183,e
-54.67024,30.9713,e
-5.3698177,39.900204,e
0.15684885,71.942085,e
-57.498844,13.036643,e
-24.99279,50.23112,e
-9.974072,48.75312,e
-3.0938673,5.0210586,p
-82.49169,-24.086191,e
-78.71354,13.37428,e
-12.838411,73.06717,e
-37.649033,8.357506,e
-52.832165,57.342976,e
0.15636669,71.95004,e
-1.9575324,0.79550445,p
-79.670845,13.307164,e
-12.612048,-24.827274,e
-54.2515,61.236847,e
-24.635157,63.751595,e
-5.503375,-10.607935,e
12.588174,-2.7015755,p
-25.042858,50.18894,e
-54.163433,61.250473,e
-2.578606,70.05568,e
-1.1496891,3.5240245,p
-60.57369,35.94065,e
-8.431426,48.2414,e
-56.316727,30.791258,e
-17.603853,40.398018,e
-59.557674,26.765287,e
-60.3764,30.1868,e
10.88157,-4.7900305,p
-49.441284,34.193863,e
-38.472427,-85.274704,e
-83.16182,32.87318,e
-8.175078,68.61597,e
-82.7701,-23.721607,e
-14.290124,74.19232,e
11.88944,-0.16661237,p
-11.017967,64.00669,e
-5.3608947,74.442215,e
-6.181722,43.66062,e
13.004327,-3.5307448,p
-26.170132,67.20156,e
-25.89347,50.79847,e
-5.40438,40.41411,e
3.8877282,-1.0714692,p
-8.536526,68.96511,e
-9.823359,74.829956,e
11.519363,0.8929137,p
-29.565674,62.593616,e
-58.423687,36.06808,e
-2.7374957,77.29117,e
-25.113016,63.988342,e
10.825549,-3.501995,p
-77.50744,33.51032,e
-25.514809,64.43268,e
-55.345177,60.97247,e
-15.353701,43.103195,e
-9.97764,48.750427,e
-3.7788904,46.03073,e
-24.60595,51.844086,e
-5.4021716,40.44901,e
-15.504571,47.879025,e
-29.504908,64.45318,e
-12.902194,49.856094,e
-11.002818,-21.55784,e
-84.99716,-21.980572,e
-15.617507,41.999214,e
-11.593127,64.96472,e
-83.51639,11.204746,e
0.16381024,71.92956,e
-28.677643,63.84207,e
9.637631,3.9923465,p
-8.773691,74.32838,e
7.789615,-4.071181,p
-28.283106,52.552254,e
-79.00558,1.1161242,e
-7.189135,40.376198,e
-26.941334,-25.673424,e
-49.313522,34.483723,e
-1.0293846,69.11784,e
-8.592602,76.15461,e
-7.1266756,66.78722,e
-20.606747,-19.695488,e
-6.6493263,36.474197,e
-29.495705,64.488365,e
-10.61257,78.08735,e
-10.677428,46.6677,e
-24.276924,51.443283,e
-6.2583723,65.98069,e
-2.5793002,75.32775,e
-4.860122,74.42165,e
-16.037914,73.34785,e
-82.219315,33.365116,e
-1.9690409,0.78241366,p
-5.361341,74.41983,e
10.50741,-3.8226056,p
-77.60185,10.9364195,e
-11.934529,42.135876,e
-1.8243903,71.689255,e
-11.909345,37.192276,e
-5.3807883,46.62998,e
-79.55321,1.3232509,e
-9.623039,45.028305,e
-17.237478,-20.119705,e
-80.35638,34.932938,e
-27.34803,53.584694,e
-82.90245,4.7346773,e
-3.5837321,2.1478727,p
-11.029877,-24.89776,e
-12.237255,41.623413,e
-81.31194,4.9155393,e
-9.647226,45.030064,e
-31.27816,10.128304,e
-15.257045,74.68083,e
-3.2573,-11.557126,e
-3.2607353,-11.549561,e
-6.3843164,-11.1682825,e
-46.481354,38.292065,e
-3.7014875,-10.775869,e
-30.319098,63.29395,e
-78.96216,35.5978,e
-53.906353,60.908802,e
-55.109356,60.562218,e
-5.691825,76.01467,e
-82.8988,-0.22031629,e
-73.15951,4.03836,e
-11.239751,78.29534,e
-2.968438,69.039085,e
8.975568,1.3454576,p
-50.9548,35.10746,e
-17.115747,43.041916,e
-14.281068,50.875988,e
-48.420963,38.502045,e
-54.72967,-16.324345,e
-54.277714,62.539345,e
-79.17187,1.3785585,e
-3.5804596,2.012662,p
-24.29239,51.45442,e
-84.198204,3.7111487,e
-58.098934,35.154682,e
-56.250942,40.487534,e
-56.011658,31.268654,e
-79.07664,-0.29312882,e
-80.88967,0.9047392,e
-27.928837,47.007946,e
12.056819,-2.8968754,p
-1.3183017,68.580025,e
-2.8808415,69.589424,e
8.152879,2.1513991,p
-4.315186,74.64599,e
-17.241356,42.425823,e
-13.196306,66.82919,e
-11.367538,64.40572,e
-83.20683,32.846916,e
-11.262148,76.40268,e
-5.473346,67.604454,e
-2.135212,1.7700444,p
-15.272688,74.67065,e
-15.749184,47.311165,e
-2.1095095,77.26624,e
-28.307465,52.510536,e
-83.50224,33.36376,e
-27.498253,51.846016,e
-25.912674,66.85875,e
-5.2667575,47.14517,e
-13.352035,71.318825,e
-28.371376,47.351215,e
-56.20974,-25.151445,e
-11.400003,64.3961,e
7.092068,-2.20761,p
-22.996943,-10.428224,e
-11.597493,37.78369,e
5.0027947,-1.1539589,p
-24.68273,63.719326,e
-15.263107,74.677704,e
-1.6382937,72.12446,e
-12.917859,66.403206,e
-12.810245,71.19092,e
-6.2425523,37.50633,e
-6.240676,37.530025,e
-8.07025,37.488056,e
8.090827,1.5732092,p
-25.89654,66.849815,e
6.799808,-3.7662785,p
6.193333,4.331026,p
-29.337301,50.02254,e
-26.339008,61.79799,e
-1.724354,68.2034,e
-26.308138,61.803875,e
-8.771301,74.32284,e
-23.835573,64.87877,e
-47.543144,-21.171835,e
-31.143482,-22.074947,e
-30.310438,63.31196,e
7.277748,-1.6533167,p
-1.7896479,1.5530139,p
-12.8558035,73.06861,e
-2.227168,1.6568834,p
-8.080118,37.485714,e
-4.766618,76.39795,e
3.6543303,-2.98664,p
6.7287927,-4.387084,p
3.6375384,-3.5272942,p
-3.7826452,1.0978564,p
-27.694674,66.60748,e
-52.528267,-16.420906,e
-26.683365,67.51895,e
-12.845031,71.14447,e
-3.4781275,4.114819,p
-28.276579,52.565643,e
-30.19509,-27.166164,e
-9.653796,45.024223,e
-9.5702305,49.87794,e
7.033362,-2.2342134,p
-24.129522,65.29397,e
-7.213584,39.791565,e
-2.7119813,4.9086604,p
-11.474521,67.6877,e
-10.89797,40.51712,e
-7.208159,39.79135,e
-4.145108,44.144764,e
-82.307396,3.7145464,e
-6.239716,65.983475,e
-13.320549,37.68322,e
-10.921298,46.072433,e
-9.313159,74.43515,e
-2.5746098,75.306984,e
11.826884,-0.13683711,p
-6.1826634,43.65355,e
-19.743383,-9.57054,e
-7.58605,70.45579,e
-41.422882,-11.458942,e
-11.970306,72.415695,e
-7.563099,70.46168,e
-2.4086683,0.851983,p
6.872417,-3.7953084,p
-23.824385,64.88899,e
-44.244026,16.602987,e
-29.830965,48.44051,e
-79.00827,35.64034,e
-7.126398,66.805435,e
-10.061298,65.68997,e
-24.679546,63.728783,e
-6.656471,36.464687,e
-26.751244,-25.47059,e
-29.5331,62.60548,e
-5.4033875,40.44879,e
-14.03176,46.76373,e
-29.876398,50.300156,e
-1.0389526,69.132805,e
-16.78331,43.535492,e
-9.583757,49.871506,e
-11.484946,67.685234,e
-2.4899473,0.74229723,p
-8.195586,75.836464,e
-58.433525,36.066383,e
-27.916553,52.071556,e
-26.588236,47.94809,e
-31.06587,-11.253691,e
-50.52737,39.261505,e
-15.638965,42.004784,e
-26.93693,-25.67466,e
12.047872,-2.8925443,p
-9.175844,46.17804,e
-1.0484859,4.512019,p
-24.125963,65.30402,e
-7.0708203,70.07387,e
-54.569237,29.609392,e
-25.895918,66.85001,e
-29.53115,62.6112,e
-26.532639,53.025204,e
-27.485506,46.831924,e
-5.9665155,67.96033,e
-3.5848825,2.1618743,p
-11.326347,67.22601,e
-2.5867374,70.067566,e
-31.989767,-11.352897,e
-11.489868,67.686195,e
-21.173653,20.498896,e
-81.98075,-1.1038073,e
-25.058474,52.101265,e
-7.589127,70.46153,e
-5.321916,76.35979,e
6.0917573,1.7082642,p
-32.03366,-7.864165,e
-10.911243,40.518173,e
-1.1659212,72.57101,e
-1.7120872,1.6610973,p
-14.255104,50.877678,e
-52.689365,-19.086916,e
-22.664032,14.227034,e
-18.24553,-2.9022474,e
-27.870874,52.112133,e
-3.472353,47.098835,e
-29.922974,62.833786,e
-15.641603,72.8887,e
-1.6008371,75.710236,e
-8.176932,48.737904,e
-11.60877,64.94334,e
-8.562068,76.20145,e
-9.192109,46.20123,e
-12.324701,72.806625,e
4.9078407,2.2918897,p
-27.115,62.544106,e
-17.789845,39.26832,e
-29.950523,62.817284,e
-12.828375,50.50256,e
-6.797018,69.68045,e
-9.713185,65.15957,e
-41.444134,-11.866006,e
-9.129832,76.26761,e
-14.660005,50.32379,e
-15.392716,42.58497,e
-8.090692,36.84434,e
-47.43872,34.16055,e
7.6112833,-4.6404424,p
7.876366,-4.1097903,p
-30.63528,49.09485,e
-27.96295,46.982635,e
-4.033738,2.1517727,p
-16.023249,39.427944,e
13.247309,1.4000374,p
-27.741869,61.08686,e
12.8363285,1.3408062,p
-9.2979355,74.47151,e
-2.6245358,75.39453,e
-1.8264091,71.69733,e
-26.960026,48.28539,e
-20.372568,-37.00754,e
-59.307835,-15.814611,e
-29.362467,49.996662,e
-59.3619,-21.984524,e
-5.5491586,39.35161,e
-1.6249135,75.78614,e
-15.4825325,47.887802,e
-29.864105,48.418343,e
-21.226187,-25.059034,e
-29.875591,50.309464,e
-6.1189876,44.18656,e
-17.593868,40.41694,e
-2.0729094,0.683855,p
-30.236534,48.646606,e
-79.251595,32.27364,e
-47.01938,-25.468884,e
-6.2404356,65.97682,e
-5.6969967,75.97589,e
8.419144,3.7335525,p
-1.6279597,75.80279,e
-11.595115,64.9694,e
-5.1918664,67.10604,e
-10.680691,41.142994,e
-26.803703,53.350983,e
-16.042831,39.44412,e
-10.609592,78.08466,e
-8.800112,69.5458,e
-24.56867,65.62648,e
-1.6217935,72.11271,e
-46.688198,39.330513,e
-9.300229,74.479904,e
-3.7863085,46.03762,e
-25.493895,64.47464,e
6.197078,4.3296027,p
-16.344063,38.831123,e
-46.063538,-19.915558,e
-10.619955,41.697033,e
-6.8094153,69.658615,e
-6.7368026,66.27099,e
-17.099146,43.051704,e
-5.3727455,46.630386,e
-53.08597,59.008038,e
9.174876,1.9409779,p
-17.81437,39.94033,e
-10.740248,-20.409346,e
4.751856,-3.7127328,p
8.018372,1.5350333,p
9.565986,4.029972,p
-38.156868,17.000051,e
-60.3203,28.889591,e
-4.1877303,1.2494651,p
-13.326328,67.42526,e
-10.670307,46.677723,e
-46.88358,-26.456375,e
-4.8622303,74.450325,e
-15.363363,42.561066,e
-9.893118,49.291985,e
9.479693,3.4722023,p
4.6640105,-3.7128203,p
-16.043121,39.44263,e
-13.090812,49.349087,e
-33.8345,-11.818919,e
-24.998377,50.220753,e
-4.820766,74.31297,e
-1.5849607,3.570026,p
-10.59789,78.123116,e
8.223581,-1.9806149,p
-11.232446,76.4193,e
-14.284713,50.871822,e
-7.1272945,66.813034,e
-27.71962,-24.950123,e
-4.318889,43.60177,e
-1.4264058,4.6053977,p
-18.56652,-1.9256191,e
-8.122607,49.416103,e
-25.064716,52.10226,e
-84.999435,-22.7697,e
-12.892456,49.85681,e
-58.0578,-14.902539,e
-44.048893,-10.106667,e
-84.995514,-21.987055,e
-2.9535434,69.05551,e
-12.234613,41.620575,e
-41.639732,14.664784,e
-15.2455225,72.65181,e
11.1359825,0.5990361,p
-17.79282,39.276,e
-1.6966231,68.21623,e
-29.36347,49.98459,e
-15.653938,72.86469,e
-26.686174,67.51897,e
6.6710734,-4.3475065,p
-25.910791,50.77005,e
-26.15945,67.19457,e
-9.322106,45.550747,e
-15.354823,43.10417,e
-26.617706,62.21488,e
-53.983967,58.43451,e
11.883974,-0.16264127,p
-13.329133,67.43184,e
-27.34462,53.583256,e
-6.3158464,37.041485,e
8.1413965,-2.0090108,p
-15.730885,46.743305,e
8.5376425,4.280548,p
-9.323988,45.54518,e
-15.708195,46.740364,e
-5.1821947,67.136696,e
-12.258423,41.610382,e
-6.2408667,37.526447,e
-17.794233,39.260666,e
-29.005663,64.16795,e
-15.96015,39.940044,e
-9.70279,65.16745,e
-84.27994,2.4507918,e
-29.021713,49.68373,e
-2.9555895,69.06129,e
-11.221799,78.31242,e
-21.18148,-24.001438,e
5.016307,1.74122,p
-21.154902,-2.177285,e
-2.727771,77.3119,e
-11.134766,-25.94532,e
-9.134638,76.2661,e
-27.447508,46.838333,e
-2.8902054,69.58623,e
-71.945724,8.039566,e
-85.43425,-22.615208,e
-10.169378,77.85522,e
0.039946925,71.29695,e
-11.596165,37.787685,e
-70.019684,4.807674,e
-5.2579746,47.147545,e
-50.492348,36.19968,e
-13.3161745,37.677254,e
-28.1316,61.49234,e
-9.888352,49.29493,e
-8.521892,68.98545,e
-9.878736,49.287292,e
-21.73137,-30.556684,e
-8.465087,48.23469,e
-80.37402,3.7306452,e
-12.117721,77.1459,e
11.46837,0.92358756,p
-5.5501885,39.353916,e
13.231451,1.4623754,p
-6.9357605,40.86881,e
-27.558035,51.80512,e
7.021163,-2.2348852,p
-15.235637,72.672806,e
8.524083,4.2816286,p
-13.099023,49.342216,e
-15.637744,42.00698,e
4.9005914,-1.0750065,p
-5.9418173,67.97255,e
-2.892969,69.59218,e
-12.826937,50.507,e
-13.834626,71.60122,e
-38.984154,9.647308,e
-3.0447013,3.936597,p
-24.286758,51.455837,e
-78.74479,36.672184,e
-1.2952962,68.581024,e
-27.397837,66.07674,e
-60.302094,28.892979,e
-28.642794,63.852432,e
-12.121939,77.12204,e
-1.2955419,68.57513,e
5.0917487,4.224485,p
0.019488122,71.31455,e
-80.4526,-0.54717886,e
-11.334286,67.21509,e
-8.072931,37.49015,e
-5.684044,76.00484,e
-15.973147,39.967583,e
-13.385263,71.266884,e
-19.482822,-1.9729189,e
-60.397896,28.750137,e
-44.76437,-20.659283,e
7.6238794,-4.64202,p
-1.0390671,69.13835,e
-3.0624998,3.9281337,p
-8.52334,68.97537,e
-29.004135,64.1614,e
-29.507061,64.45947,e
-8.567705,76.19897,e
-9.883146,49.284653,e
-47.521168,34.016068,e
-29.491821,64.481384,e
-25.07324,52.101974,e
7.688878,-4.66551,p
-6.7961583,69.67502,e
10.851701,-4.7273936,p
-5.939205,67.968475,e
-10.59079,-21.575823,e
-29.863209,48.424675,e
5.0094132,4.196197,p
-7.903485,37.960026,e
6.109859,4.321562,p
-44.957485,-5.6788096,e
-14.027373,46.76988,e
-81.35718,31.732899,e
-4.89422,47.655563,e
-11.913463,68.14084,e
-10.976439,45.474373,e
-14.718605,49.807835,e
-8.799803,69.54162,e
-8.431242,48.24506,e
-25.911983,66.856186,e
-20.492945,-37.01484,e
-12.80982,71.19936,e
-15.711509,46.734253,e
-51.195915,63.02178,e
-31.8811,-12.281642,e
-26.991175,65.79129,e
-29.887342,50.261524,e
-2.74263,77.30668,e
-15.616543,42.00104,e
-7.047248,70.08995,e
-26.315958,61.789806,e
-10.678047,41.14013,e
-21.681185,-25.002262,e
-27.860634,52.12879,e
-25.11072,63.999493,e
-15.266743,74.66876,e
-6.381149,-11.193267,e
8.027631,1.5341654,p
8.116073,-2.5247524,p
-30.958803,10.926463,e
-9.159117,76.238525,e
-27.339119,60.825752,e
-5.370547,39.922024,e
-3.484965,46.448288,e
-6.932718,40.866985,e
-11.257495,76.40395,e
-17.807226,39.94098,e
-6.8086157,69.65366,e
-34.132233,-28.12365,e
-1.0017134,4.436127,p
-4.2764854,43.573708,e
-35.349644,-9.877801,e
-1.6279205,3.5973296,p
-3.7825503,1.2305676,p
11.077827,0.6194111,p
0.16377102,71.92151,e
-4.3089786,43.588863,e
-2.1159961,75.388435,e
-1.6387138,72.133965,e
-28.97687,64.18524,e
7.1049275,-2.2070704,p
10.860311,-3.5669942,p
-14.28424,74.19585,e
-25.065886,64.04351,e
-3.5278273,46.4633,e
-25.26746,-10.926325,e
-45.184883,-19.748568,e
-13.836715,71.58777,e
-10.68233,46.66168,e
-27.728329,66.57076,e
-58.199608,26.853489,e
-10.173529,77.820175,e
-6.6584196,36.460423,e
-10.664914,41.1211,e
-12.330077,72.80887,e
-10.910418,40.511753,e
-5.248699,47.142365,e
-4.6400814,43.1637,e
-15.972692,39.965343,e
-17.234282,42.425533,e
-11.676236,76.67225,e
-16.803703,43.508026,e
-7.216684,39.794437,e
-7.12642,66.793686,e
-6.1910815,43.655735,e
-12.9210825,66.4045,e
-78.71532,-0.059691478,e
-54.44538,27.912146,e
-13.318927,67.45463,e
-4.033441,2.1381013,p
-29.88659,50.2704,e
6.093248,1.7033995,p
-34.575943,-8.809122,e
6.0144496,1.7699076,p
-47.959797,34.06682,e
-59.378628,26.736332,e
-51.6921,58.47436,e
-11.924522,37.183735,e
-15.721385,47.311234,e
-10.99025,64.0075,e
-9.82559,74.833626,e
-3.5179193,46.45691,e
-5.4949217,67.57535,e
-8.464806,48.238,e
-55.730907,27.160006,e
-15.371604,43.13873,e
-48.37445,38.493515,e
10.510973,-3.8307462,p
-14.258709,50.873905,e
-5.2574387,47.142776,e
-10.628634,41.731945,e
-4.5977206,43.13847,e
-52.701138,-19.066185,e
-43.833054,-11.785247,e
-81.57705,32.238167,e
-13.228336,-32.85601,e
-14.288217,74.220375,e
-6.1306086,44.182255,e
-8.799071,69.55796,e
-23.837004,64.88941,e
-8.122133,49.41009,e
-8.191272,75.83663,e
-27.338085,60.831123,e
-29.922028,62.842083,e
-23.76314,-10.640553,e
-27.426348,48.61067,e
-9.299619,45.530457,e
3.7313945,-3.5496948,p
-33.37628,-32.568592,e
-14.656139,50.327377,e
-13.320946,37.68849,e
13.242688,0.17996337,p
-27.485397,46.825306,e
-36.074276,-28.814167,e
-16.073044,73.301956,e
-5.374477,46.642433,e
-54.161926,-25.518505,e
-0.25669783,70.89381,e
-11.899101,68.130486,e
-25.839664,21.789124,e
-56.013306,30.80238,e
-60.46094,34.950077,e
-14.342258,46.272392,e
-27.101744,62.567005,e
-8.212514,48.74108,e
-13.814364,71.64808,e
0.03901063,71.30434,e
-11.609395,37.796238,e
-80.95578,3.7350378,e
-4.2159605,1.394561,p
-28.978943,64.1921,e
-24.605518,51.83608,e
-83.44411,33.390205,e
-10.174841,77.82579,e
-24.567759,65.63897,e
11.450831,-0.3083019,p
-11.22823,76.41926,e
-13.92466,47.38703,e
11.311695,-4.624932,p
-9.703438,65.17242,e
-13.350873,71.332794,e
-38.699226,18.555086,e
-15.487167,47.883938,e
8.6078,4.2634864,p
-1.1654953,72.57997,e
-5.371606,39.901962,e
-13.100662,49.33882,e
-12.127045,77.121475,e
-51.519566,63.50923,e
4.9813194,-1.6384938,p
-10.050853,65.68336,e
-6.381181,-11.197305,e
5.0600557,3.7146559,p
-11.921861,37.187798,e
-27.547422,51.819126,e
-81.57634,32.25069,e
-3.454701,47.08591,e
-1.6043372,75.72853,e
13.013133,-3.532091,p
-6.149141,44.18053,e
-26.625769,47.932743,e
-12.256334,41.608166,e
-20.834372,-20.75012,e
-26.525799,53.012924,e
-8.754854,74.36035,e
-27.341503,53.583878,e
-5.4057736,40.412838,e
-32.527306,-33.184334,e
-12.827444,50.518074,e
13.227955,1.4721255,p
-8.158988,68.61503,e
-26.922495,48.326447,e
-16.632423,-8.218818,e
-79.229614,32.269882,e
-26.984234,65.800354,e
-4.8232493,74.34145,e
-27.109785,62.553524,e
-79.64681,13.319705,e
-59.720135,-18.37272,e
-11.610712,64.94772,e
-9.826057,74.80146,e
13.606272,0.40888423,p
-2.744919,4.859043,p
-11.36952,64.41067,e
-4.690384,-12.175812,e
-14.62747,50.311035,e
-25.49233,64.48405,e
4.8657103,-3.1579785,p
-79.618385,12.860426,e
-2.1196852,75.41175,e
11.832764,-0.14013183,p
-2.6279175,75.41225,e
-28.983772,49.71999,e
-9.190251,46.206516,e
13.24986,1.3905852,p
-27.69874,66.59812,e
-5.3131633,76.34519,e
-17.113928,43.041565,e
-14.679707,74.50924,e
-4.023908,2.276849,p
-17.797928,39.272175,e
-12.851716,73.06678,e
-3.138717,4.9759107,p
-12.893471,66.40512,e
-28.323437,-4.413484,e
-0.23494135,70.89743,e
-27.972029,18.059837,e
-21.27522,-21.334816,e
-32.59556,-9.180769,e
-14.012016,-22.149313,e
-4.6333795,43.152546,e
-20.292934,18.765535,e
-58.55189,-17.67792,e
-14.332595,46.280243,e
12.608329,-3.863779,p
-44.26887,-26.031796,e
11.308026,-4.617496,p
-73.58777,3.6805706,e
-2.5897646,70.073364,e
-69.534744,4.8169084,e
31.405788,14.447065,p
-24.123379,65.29855,e
-12.829896,50.513535,e
-48.419098,-2.666178,e
-7.1764693,40.396397,e
-8.076816,37.483902,e
8.080034,1.5722691,p
-21.157408,-2.1811004,e
-58.10247,35.136627,e
-9.629588,45.02323,e
-35.61396,-7.830742,e
-12.373554,40.97208,e
-11.969091,72.40358,e
-37.4017,-29.693651,e
-24.819498,-4.183235,e
-39.566097,18.225544,e
-9.154263,76.24047,e
-27.262156,18.951723,e
-41.00122,7.4994545,e
-56.40249,-26.07406,e
-25.32243,-3.211852,e
-3.448481,47.081493,e
-10.713511,-24.236088,e
-12.93285,38.842262,e
-5.3205585,74.36252,e
-10.050263,65.676056,e
-12.515108,-19.541866,e
-1.198972,3.5495715,p
-18.294958,-6.552059,e
-16.327894,38.84432,e
-5.7049646,75.98504,e
-55.13145,-25.344818,e
-12.548928,-21.537956,e
-60.675808,-25.618443,e
-34.972313,-27.468187,e
-4.7601748,76.38523,e
-26.711756,-6.236121,e
-11.094455,-20.464651,e
-25.152319,22.709305,e
-27.549877,-24.66813,e
-62.674896,-4.5192704,e
-48.03771,-6.8397136,e
4.8837647,-1.580242,p
-4.8790455,47.665474,e
-40.344215,8.962786,e
-12.038864,-35.72431,e
-4.2955337,74.585365,e
-20.50115,-32.4415,e
-10.62597,41.731583,e
-24.537285,-5.406737,e
-20.120686,15.770085,e
-13.812306,71.66106,e
-7.071565,70.0807,e
-12.361855,40.963455,e
-13.206967,38.353924,e
-33.404713,-7.150487,e
-7.5592747,70.45639,e
-26.345295,61.78778,e
-47.97975,-6.781775,e
-17.633142,-24.36081,e
-22.77545,14.206604,e
-20.593235,-7.3223267,e
-5.372677,39.92412,e
-5.969501,67.96436,e
-1.1684713,72.60121,e
-28.146368,61.465534,e
-42.413624,17.2083,e
-41.30531,8.641709,e
-60.679134,-24.674992,e
-56.941093,12.093108,e
-27.732826,66.56017,e
10.4894905,-3.763801,p
-41.445267,-11.870283,e
-27.560692,-4.0350842,e
-26.685715,67.52221,e
-2.1051629,77.25687,e
-1.3180054,68.58565,e
-6.7360883,66.279106,e
-1.7240264,68.2066,e
-47.021763,-7.651237,e
-19.122099,18.099586,e
-27.508776,51.8326,e
-11.670075,76.67213,e
-14.339026,46.277782,e
-32.55891,-31.571146,e
-2.103955,77.247406,e
-29.950756,62.810173,e
-5.828205,44.694195,e
-26.622168,47.943573,e
-27.77398,61.062885,e
-15.72939,72.77321,e
-21.928268,-36.971375,e
-1.849984,71.69038,e
-9.574818,49.875965,e
-56.97741,-15.233203,e
-37.96922,7.7826858,e
-45.36422,-24.131733,e
-6.946946,40.83604,e
-11.965682,72.413086,e
-55.334118,62.880722,e
6.061577,2.2922387,p
-2.1611645,75.49262,e
-30.259506,48.619694,e
-59.06777,-14.90311,e
-39.955196,16.247412,e
-9.57854,64.63706,e
-9.296534,45.536053,e
-3.747614,46.03343,e
-56.380527,-26.059452,e
-60.67394,-25.622242,e
-16.023102,39.425144,e
-13.220856,66.8106,e
-8.092684,36.837677,e
-15.370533,43.1382,e
6.1480227,2.2363193,p
-78.6152,12.94667,e
-54.385853,-26.431463,e
-27.049742,65.768005,e
-25.483921,50.40382,e
-29.335423,50.0338,e
-83.288605,-24.084803,e
-1.0294337,69.123985,e
-4.3175316,74.666466,e
-24.28221,51.442657,e
-14.003592,-19.766148,e
-45.174934,-26.209137,e
-36.73331,-29.954212,e
-28.371912,47.345608,e
-10.927595,46.068344,e
-1.3945612,4.5393076,p
-12.893969,49.85184,e
-48.584538,-8.565426,e
-42.244003,-9.497929,e
-9.57844,64.64159,e
-20.466444,-35.837833,e
-22.794048,17.101402,e
-58.555614,-17.69822,e
-21.876566,15.969833,e
-17.429483,-8.641768,e
6.8598495,-3.7929404,p
-27.96143,46.989796,e
-21.888893,-35.138477,e
-21.886683,-3.4523215,e
3.8806212,-1.0671016,p
-31.651726,7.305891,e
-7.906271,37.941788,e
-38.59774,8.026976,e
-25.489187,50.389183,e
-2.1081326,77.25659,e
-15.3907175,42.586857,e
-27.478148,-6.4975863,e
-26.801262,53.337685,e
-30.316956,-22.865458,e
-7.209372,39.794388,e
-27.391161,66.08899,e
-6.310714,37.03273,e
4.9369855,1.8089333,p
-10.681022,-25.971075,e
-25.45043,50.436695,e
12.483357,-2.6851528,p
-34.38534,-9.707652,e
-19.793018,19.793741,e
-14.672527,74.51047,e
-47.43599,-3.6556706,e
-17.23966,42.42829,e
-4.887831,47.659245,e
-60.471107,34.958374,e
-13.924724,47.40301,e
-26.828049,8.052548,e
-48.085697,-25.55525,e
-8.206573,75.799095,e
12.821545,1.4152715,p
-18.889175,-36.82257,e
11.388159,-0.28893805,p
3.7972994,-1.007138,p
-19.482899,-20.889202,e
0.020536423,71.30663,e
-53.710255,-19.192404,e
-1.6217927,72.12134,e
-26.110567,-3.454505,e
-14.036994,46.771862,e
-13.2175455,66.80619,e
-27.334501,66.12895,e
-30.238417,48.65199,e
-47.081078,-7.7101045,e
-42.694267,18.067177,e
-27.34025,66.1164,e
-51.19394,-6.032325,e
6.154386,3.7881875,p
-52.874607,57.27865,e
7.8009076,-4.07489,p
-4.1172643,44.117123,e
-11.696173,76.64375,e
3.7173371,-1.5042113,p
-26.161417,67.19885,e
-13.220469,38.349728,e
-40.494183,17.86285,e
-26.648937,62.18505,e
-27.43801,48.588387,e
-11.964884,72.401115,e
-5.840502,44.683773,e
-63.444157,-3.6953344,e
-62.950638,-3.2472994,e
-11.468628,67.68481,e
-18.41881,18.91861,e
-47.00337,-25.465393,e
